,id_turma,discente,docente,unidade,nota,media_final,numero_total_faltas,aprovado,reposicao,reprovadoporfalta,semestre,docente_nome
1327527,35921,0.6315780141200614,0.5,0.0,0.37,0.19,0.11764705882352941,0.0,0.0,0.0,2016.1,ISABEL
1327528,35921,0.6315780141200614,0.5,0.5,0.21000000000000002,0.19,0.11764705882352941,0.0,0.0,0.0,2016.1,ISABEL
1327529,35921,0.6315780141200614,0.5,1.0,0.0,0.19,0.11764705882352941,0.0,0.0,0.0,2016.1,ISABEL
1327530,35921,0.8363859220697272,0.5,0.0,0.5,0.58,0.20588235294117646,1.0,0.0,0.0,2016.1,ISABEL
1327531,35921,0.8363859220697272,0.5,0.5,0.5,0.58,0.20588235294117646,1.0,0.0,0.0,2016.1,ISABEL
1327532,35921,0.8363859220697272,0.5,1.0,0.75,0.58,0.20588235294117646,1.0,0.0,0.0,2016.1,ISABEL
1327533,35921,0.6712233308283062,0.5,0.5,0.5900000000000001,0.5599999999999999,0.23529411764705882,1.0,0.0,0.0,2016.1,ISABEL
1327534,35921,0.6712233308283062,0.5,1.0,0.6,0.5599999999999999,0.23529411764705882,1.0,0.0,0.0,2016.1,ISABEL
1327535,35921,0.6712233308283062,0.5,0.0,0.49000000000000005,0.5599999999999999,0.23529411764705882,1.0,0.0,0.0,2016.1,ISABEL
1327536,35921,0.25723020608427094,0.5,0.0,0.43,0.29,0.17647058823529413,0.0,0.0,0.0,2016.1,ISABEL
1327537,35921,0.25723020608427094,0.5,0.5,0.43,0.29,0.17647058823529413,0.0,0.0,0.0,2016.1,ISABEL
1327538,35921,0.25723020608427094,0.5,1.0,0.0,0.29,0.17647058823529413,0.0,0.0,0.0,2016.1,ISABEL
1327539,35921,0.17410831856976458,0.5,0.0,0.35,0.49000000000000005,0.17647058823529413,0.0,0.0,0.0,2016.1,ISABEL
1327540,35921,0.17410831856976458,0.5,0.5,0.52,0.49000000000000005,0.17647058823529413,0.0,0.0,0.0,2016.1,ISABEL
1327541,35921,0.17410831856976458,0.5,1.0,0.5900000000000001,0.49000000000000005,0.17647058823529413,0.0,0.0,0.0,2016.1,ISABEL
1812755,45642,0.9530921361160111,0.875,0.0,0.75,0.51,0.23529411764705882,1.0,0.0,0.0,2016.2,ANDRE
1812756,45642,0.9530921361160111,0.875,0.5,0.45,0.51,0.23529411764705882,1.0,0.0,0.0,2016.2,ANDRE
1812757,45642,0.9530921361160111,0.875,1.0,0.32,0.51,0.23529411764705882,1.0,0.0,0.0,2016.2,ANDRE
1812758,45642,0.5222333501816404,0.875,0.0,0.8,0.77,0.029411764705882353,1.0,0.0,0.0,2016.2,ANDRE
1812759,45642,0.5222333501816404,0.875,0.5,0.6,0.77,0.029411764705882353,1.0,0.0,0.0,2016.2,ANDRE
1812760,45642,0.5222333501816404,0.875,1.0,0.9,0.77,0.029411764705882353,1.0,0.0,0.0,2016.2,ANDRE
1812773,45642,0.011722039379812034,0.875,0.0,0.8800000000000001,0.64,0.029411764705882353,1.0,0.0,0.0,2016.2,ANDRE
1812774,45642,0.011722039379812034,0.875,0.5,0.35,0.64,0.029411764705882353,1.0,0.0,0.0,2016.2,ANDRE
1812775,45642,0.011722039379812034,0.875,1.0,0.6799999999999999,0.64,0.029411764705882353,1.0,0.0,0.0,2016.2,ANDRE
1812776,45642,0.6490118521053966,0.875,1.0,0.9199999999999999,0.74,0.14705882352941177,1.0,0.0,0.0,2016.2,ANDRE
1812777,45642,0.6490118521053966,0.875,0.0,0.85,0.74,0.14705882352941177,1.0,0.0,0.0,2016.2,ANDRE
1812778,45642,0.6490118521053966,0.875,0.5,0.45,0.74,0.14705882352941177,1.0,0.0,0.0,2016.2,ANDRE
1812782,45642,0.11372350639136748,0.875,0.0,0.95,0.6799999999999999,0.23529411764705882,1.0,0.0,0.0,2016.2,ANDRE
1812783,45642,0.11372350639136748,0.875,0.5,0.42000000000000004,0.6799999999999999,0.23529411764705882,1.0,0.0,0.0,2016.2,ANDRE
1812784,45642,0.11372350639136748,0.875,1.0,0.6599999999999999,0.6799999999999999,0.23529411764705882,1.0,0.0,0.0,2016.2,ANDRE
1812785,45642,0.01698202496870587,0.875,0.0,0.4,0.29,0.14705882352941177,0.0,0.0,0.0,2016.2,ANDRE
1812786,45642,0.01698202496870587,0.875,0.5,0.25,0.29,0.14705882352941177,0.0,0.0,0.0,2016.2,ANDRE
1812787,45642,0.01698202496870587,0.875,1.0,0.22000000000000003,0.29,0.14705882352941177,0.0,0.0,0.0,2016.2,ANDRE
1812794,45642,0.8132075584794393,0.875,0.5,0.85,0.9199999999999999,0.10294117647058823,1.0,0.0,0.0,2016.2,ANDRE
1812795,45642,0.8132075584794393,0.875,0.0,0.93,0.9199999999999999,0.10294117647058823,1.0,0.0,0.0,2016.2,ANDRE
1812796,45642,0.8132075584794393,0.875,1.0,0.97,0.9199999999999999,0.10294117647058823,1.0,0.0,0.0,2016.2,ANDRE
1812800,45642,0.7064053263236678,0.875,0.0,0.75,0.58,0.10294117647058823,1.0,0.0,0.0,2016.2,ANDRE
1812801,45642,0.7064053263236678,0.875,0.5,0.32,0.58,0.10294117647058823,1.0,0.0,0.0,2016.2,ANDRE
1812802,45642,0.7064053263236678,0.875,1.0,0.6599999999999999,0.58,0.10294117647058823,1.0,0.0,0.0,2016.2,ANDRE
1812803,45642,0.07290933963610904,0.875,0.0,0.55,0.65,0.029411764705882353,1.0,0.0,0.0,2016.2,ANDRE
1812804,45642,0.07290933963610904,0.875,0.5,0.5,0.65,0.029411764705882353,1.0,0.0,0.0,2016.2,ANDRE
1812805,45642,0.07290933963610904,0.875,1.0,0.9099999999999999,0.65,0.029411764705882353,1.0,0.0,0.0,2016.2,ANDRE
1812806,45642,0.6315780141200614,0.875,0.0,0.65,0.52,0.10294117647058823,1.0,0.0,0.0,2016.2,ANDRE
1812807,45642,0.6315780141200614,0.875,0.5,0.37,0.52,0.10294117647058823,1.0,0.0,0.0,2016.2,ANDRE
1812808,45642,0.6315780141200614,0.875,1.0,0.45,0.52,0.10294117647058823,1.0,0.0,0.0,2016.2,ANDRE
1812809,45642,0.5038555412403194,0.875,0.0,1.0,0.9400000000000001,0.23529411764705882,1.0,0.0,0.0,2016.2,ANDRE
1812810,45642,0.5038555412403194,0.875,0.5,0.85,0.9400000000000001,0.23529411764705882,1.0,0.0,0.0,2016.2,ANDRE
1812811,45642,0.5038555412403194,0.875,1.0,0.9800000000000001,0.9400000000000001,0.23529411764705882,1.0,0.0,0.0,2016.2,ANDRE
1812812,45642,0.86765399897571,0.875,0.0,0.3,0.4,0.23529411764705882,0.0,0.0,0.0,2016.2,ANDRE
1812813,45642,0.86765399897571,0.875,0.5,0.2,0.4,0.23529411764705882,0.0,0.0,0.0,2016.2,ANDRE
1812814,45642,0.86765399897571,0.875,1.0,0.71,0.4,0.23529411764705882,0.0,0.0,0.0,2016.2,ANDRE
1812815,45642,0.43933751451740627,0.875,1.0,0.32999999999999996,0.42000000000000004,0.23529411764705882,0.0,0.0,0.0,2016.2,ANDRE
1812816,45642,0.43933751451740627,0.875,0.5,0.2,0.42000000000000004,0.23529411764705882,0.0,0.0,0.0,2016.2,ANDRE
1812817,45642,0.43933751451740627,0.875,0.0,0.45,0.42000000000000004,0.23529411764705882,0.0,0.0,0.0,2016.2,ANDRE
1812818,45642,0.655416771471583,0.875,0.5,0.79,0.71,0.23529411764705882,1.0,0.0,0.0,2016.2,ANDRE
1812819,45642,0.655416771471583,0.875,1.0,0.55,0.71,0.23529411764705882,1.0,0.0,0.0,2016.2,ANDRE
1812820,45642,0.655416771471583,0.875,0.0,0.79,0.71,0.23529411764705882,1.0,0.0,0.0,2016.2,ANDRE
1814569,45648,0.2730368857239937,0.25,0.0,0.0,0.19,0.3235294117647059,0.0,0.0,0.0,2016.2,ADJA
1814570,45648,0.2730368857239937,0.25,0.5,0.27,0.19,0.3235294117647059,0.0,0.0,0.0,2016.2,ADJA
1814571,45648,0.2730368857239937,0.25,1.0,0.3,0.19,0.3235294117647059,0.0,0.0,0.0,2016.2,ADJA
1814572,45648,0.8485002945229477,0.25,1.0,0.45,0.65,0.058823529411764705,1.0,0.0,0.0,2016.2,ADJA
1814573,45648,0.8485002945229477,0.25,0.5,0.6599999999999999,0.65,0.058823529411764705,1.0,0.0,0.0,2016.2,ADJA
1814574,45648,0.8485002945229477,0.25,0.0,0.8300000000000001,0.65,0.058823529411764705,1.0,0.0,0.0,2016.2,ADJA
1814575,45648,0.41994228180177756,0.25,0.5,0.73,0.6599999999999999,0.23529411764705882,1.0,0.0,0.0,2016.2,ADJA
1814576,45648,0.41994228180177756,0.25,1.0,0.35,0.6599999999999999,0.23529411764705882,1.0,0.0,0.0,2016.2,ADJA
1814577,45648,0.41994228180177756,0.25,0.0,0.9,0.6599999999999999,0.23529411764705882,1.0,0.0,0.0,2016.2,ADJA
1814587,45648,0.173334588152313,0.25,0.0,0.72,0.78,0.14705882352941177,1.0,0.0,0.0,2016.2,ADJA
1814588,45648,0.173334588152313,0.25,0.5,0.75,0.78,0.14705882352941177,1.0,0.0,0.0,2016.2,ADJA
1814589,45648,0.173334588152313,0.25,1.0,0.8800000000000001,0.78,0.14705882352941177,1.0,0.0,0.0,2016.2,ADJA
1814599,45648,0.35238212762222704,0.25,0.5,0.5,0.58,0.20588235294117646,1.0,0.0,0.0,2016.2,ADJA
1814600,45648,0.35238212762222704,0.25,1.0,0.43,0.58,0.20588235294117646,1.0,0.0,0.0,2016.2,ADJA
1814601,45648,0.35238212762222704,0.25,0.0,0.8,0.58,0.20588235294117646,1.0,0.0,0.0,2016.2,ADJA
1814602,45648,0.09417662688420061,0.25,0.5,0.35,0.5700000000000001,0.14705882352941177,1.0,0.0,0.0,2016.2,ADJA
1814603,45648,0.09417662688420061,0.25,1.0,0.63,0.5700000000000001,0.14705882352941177,1.0,0.0,0.0,2016.2,ADJA
1814604,45648,0.09417662688420061,0.25,0.0,0.72,0.5700000000000001,0.14705882352941177,1.0,0.0,0.0,2016.2,ADJA
1814605,45648,0.6046525243662785,0.25,0.0,0.9,0.79,0.17647058823529413,1.0,0.0,0.0,2016.2,ADJA
1814606,45648,0.6046525243662785,0.25,0.5,0.8,0.79,0.17647058823529413,1.0,0.0,0.0,2016.2,ADJA
1814607,45648,0.6046525243662785,0.25,1.0,0.6799999999999999,0.79,0.17647058823529413,1.0,0.0,0.0,2016.2,ADJA
1814608,45648,0.5646725101885214,0.25,1.0,0.65,0.73,0.058823529411764705,1.0,0.0,0.0,2016.2,ADJA
1814609,45648,0.5646725101885214,0.25,0.0,0.85,0.73,0.058823529411764705,1.0,0.0,0.0,2016.2,ADJA
1814610,45648,0.5646725101885214,0.25,0.5,0.7,0.73,0.058823529411764705,1.0,0.0,0.0,2016.2,ADJA
1814611,45648,0.9839081594393657,0.25,0.0,0.8800000000000001,0.8300000000000001,0.17647058823529413,1.0,0.0,0.0,2016.2,ADJA
1814612,45648,0.9839081594393657,0.25,0.5,0.82,0.8300000000000001,0.17647058823529413,1.0,0.0,0.0,2016.2,ADJA
1814613,45648,0.9839081594393657,0.25,1.0,0.79,0.8300000000000001,0.17647058823529413,1.0,0.0,0.0,2016.2,ADJA
1814614,45648,0.18673790320390007,0.25,0.0,0.7,0.6900000000000001,0.3235294117647059,1.0,0.0,0.0,2016.2,ADJA
1814615,45648,0.18673790320390007,0.25,0.5,0.95,0.6900000000000001,0.3235294117647059,1.0,0.0,0.0,2016.2,ADJA
1814616,45648,0.18673790320390007,0.25,1.0,0.43,0.6900000000000001,0.3235294117647059,1.0,0.0,0.0,2016.2,ADJA
1814617,45648,0.19898427622541764,0.25,0.0,0.85,0.8099999999999999,0.2647058823529412,1.0,0.0,0.0,2016.2,ADJA
1814618,45648,0.19898427622541764,0.25,0.5,0.72,0.8099999999999999,0.2647058823529412,1.0,0.0,0.0,2016.2,ADJA
1814619,45648,0.19898427622541764,0.25,1.0,0.85,0.8099999999999999,0.2647058823529412,1.0,0.0,0.0,2016.2,ADJA
1814620,45648,0.17813502251828056,0.25,0.0,0.76,0.61,0.14705882352941177,1.0,0.0,0.0,2016.2,ADJA
1814621,45648,0.17813502251828056,0.25,0.5,0.35,0.61,0.14705882352941177,1.0,0.0,0.0,2016.2,ADJA
1814622,45648,0.17813502251828056,0.25,1.0,0.73,0.61,0.14705882352941177,1.0,0.0,0.0,2016.2,ADJA
1814623,45648,0.9522108927442308,0.25,1.0,0.82,0.8800000000000001,0.11764705882352941,1.0,0.0,0.0,2016.2,ADJA
1814624,45648,0.9522108927442308,0.25,0.0,0.9,0.8800000000000001,0.11764705882352941,1.0,0.0,0.0,2016.2,ADJA
1814625,45648,0.9522108927442308,0.25,0.5,0.93,0.8800000000000001,0.11764705882352941,1.0,0.0,0.0,2016.2,ADJA
1814626,45648,0.485219043661546,0.25,0.0,0.75,0.86,0.17647058823529413,1.0,0.0,0.0,2016.2,ADJA
1814627,45648,0.485219043661546,0.25,0.5,0.89,0.86,0.17647058823529413,1.0,0.0,0.0,2016.2,ADJA
1814628,45648,0.485219043661546,0.25,1.0,0.95,0.86,0.17647058823529413,1.0,0.0,0.0,2016.2,ADJA
1814632,45648,0.9967245836659576,0.25,1.0,0.82,0.93,0.0,1.0,0.0,0.0,2016.2,ADJA
1814633,45648,0.9967245836659576,0.25,0.0,1.0,0.93,0.0,1.0,0.0,0.0,2016.2,ADJA
1814634,45648,0.9967245836659576,0.25,0.5,0.9800000000000001,0.93,0.0,1.0,0.0,0.0,2016.2,ADJA
1814635,45648,0.25484302958314264,0.25,0.0,0.9,0.9400000000000001,0.23529411764705882,1.0,0.0,0.0,2016.2,ADJA
1814636,45648,0.25484302958314264,0.25,0.5,0.97,0.9400000000000001,0.23529411764705882,1.0,0.0,0.0,2016.2,ADJA
1814637,45648,0.25484302958314264,0.25,1.0,0.95,0.9400000000000001,0.23529411764705882,1.0,0.0,0.0,2016.2,ADJA
1814638,45648,0.61047403109087,0.25,0.5,0.77,0.77,0.20588235294117646,1.0,0.0,0.0,2016.2,ADJA
1814639,45648,0.61047403109087,0.25,1.0,0.78,0.77,0.20588235294117646,1.0,0.0,0.0,2016.2,ADJA
1814640,45648,0.61047403109087,0.25,0.0,0.75,0.77,0.20588235294117646,1.0,0.0,0.0,2016.2,ADJA
1814641,45648,0.9231749876474371,0.25,1.0,0.86,0.9,0.11764705882352941,1.0,0.0,0.0,2016.2,ADJA
1814642,45648,0.9231749876474371,0.25,0.0,0.97,0.9,0.11764705882352941,1.0,0.0,0.0,2016.2,ADJA
1814643,45648,0.9231749876474371,0.25,0.5,0.8699999999999999,0.9,0.11764705882352941,1.0,0.0,0.0,2016.2,ADJA
1814644,45648,0.2247464188794111,0.25,0.0,0.75,0.6799999999999999,0.17647058823529413,1.0,0.0,0.0,2016.2,ADJA
1814645,45648,0.2247464188794111,0.25,0.5,0.8300000000000001,0.6799999999999999,0.17647058823529413,1.0,0.0,0.0,2016.2,ADJA
1814646,45648,0.2247464188794111,0.25,1.0,0.45,0.6799999999999999,0.17647058823529413,1.0,0.0,0.0,2016.2,ADJA
1814650,45648,0.1405132066623711,0.25,1.0,0.4,0.65,0.29411764705882354,1.0,0.0,0.0,2016.2,ADJA
1814651,45648,0.1405132066623711,0.25,0.0,0.7,0.65,0.29411764705882354,1.0,0.0,0.0,2016.2,ADJA
1814652,45648,0.1405132066623711,0.25,0.5,0.85,0.65,0.29411764705882354,1.0,0.0,0.0,2016.2,ADJA
1814653,45648,0.5043958725209499,0.25,0.0,1.0,0.75,0.11764705882352941,1.0,0.0,0.0,2016.2,ADJA
1814654,45648,0.5043958725209499,0.25,0.5,0.77,0.75,0.11764705882352941,1.0,0.0,0.0,2016.2,ADJA
1814655,45648,0.5043958725209499,0.25,1.0,0.49000000000000005,0.75,0.11764705882352941,1.0,0.0,0.0,2016.2,ADJA
1814656,45648,0.6049183197242809,0.25,0.0,0.78,0.75,0.08823529411764706,1.0,0.0,0.0,2016.2,ADJA
1814657,45648,0.6049183197242809,0.25,0.5,0.6,0.75,0.08823529411764706,1.0,0.0,0.0,2016.2,ADJA
1814658,45648,0.6049183197242809,0.25,1.0,0.8699999999999999,0.75,0.08823529411764706,1.0,0.0,0.0,2016.2,ADJA
1814665,45648,0.38737435663881264,0.25,1.0,0.8,0.85,0.058823529411764705,1.0,0.0,0.0,2016.2,ADJA
1814666,45648,0.38737435663881264,0.25,0.0,0.9,0.85,0.058823529411764705,1.0,0.0,0.0,2016.2,ADJA
1814667,45648,0.38737435663881264,0.25,0.5,0.8400000000000001,0.85,0.058823529411764705,1.0,0.0,0.0,2016.2,ADJA
1814668,45648,0.1306373910408932,0.25,0.0,0.9,0.8400000000000001,0.20588235294117646,1.0,0.0,0.0,2016.2,ADJA
1814669,45648,0.1306373910408932,0.25,0.5,0.71,0.8400000000000001,0.20588235294117646,1.0,0.0,0.0,2016.2,ADJA
1814670,45648,0.1306373910408932,0.25,1.0,0.9099999999999999,0.8400000000000001,0.20588235294117646,1.0,0.0,0.0,2016.2,ADJA
1814674,45648,0.5944094446531911,0.25,0.0,0.85,0.75,0.23529411764705882,1.0,0.0,0.0,2016.2,ADJA
1814675,45648,0.5944094446531911,0.25,0.5,0.65,0.75,0.23529411764705882,1.0,0.0,0.0,2016.2,ADJA
1814676,45648,0.5944094446531911,0.25,1.0,0.75,0.75,0.23529411764705882,1.0,0.0,0.0,2016.2,ADJA
1814677,45648,0.27774349935040166,0.25,0.0,1.0,0.9099999999999999,0.11764705882352941,1.0,0.0,0.0,2016.2,ADJA
1814678,45648,0.27774349935040166,0.25,0.5,0.8,0.9099999999999999,0.11764705882352941,1.0,0.0,0.0,2016.2,ADJA
1814679,45648,0.27774349935040166,0.25,1.0,0.93,0.9099999999999999,0.11764705882352941,1.0,0.0,0.0,2016.2,ADJA
1814680,45648,0.13424281380746994,0.25,0.0,0.65,0.71,0.23529411764705882,1.0,0.0,0.0,2016.2,ADJA
1814681,45648,0.13424281380746994,0.25,0.5,0.75,0.71,0.23529411764705882,1.0,0.0,0.0,2016.2,ADJA
1814682,45648,0.13424281380746994,0.25,1.0,0.73,0.71,0.23529411764705882,1.0,0.0,0.0,2016.2,ADJA
1814683,45648,0.6712233308283062,0.25,0.0,1.0,0.8,0.14705882352941177,1.0,0.0,0.0,2016.2,ADJA
1814684,45648,0.6712233308283062,0.25,0.5,0.72,0.8,0.14705882352941177,1.0,0.0,0.0,2016.2,ADJA
1814685,45648,0.6712233308283062,0.25,1.0,0.6799999999999999,0.8,0.14705882352941177,1.0,0.0,0.0,2016.2,ADJA
1814686,45648,0.8286678431279546,0.25,1.0,0.8300000000000001,0.86,0.14705882352941177,1.0,0.0,0.0,2016.2,ADJA
1814687,45648,0.8286678431279546,0.25,0.0,0.75,0.86,0.14705882352941177,1.0,0.0,0.0,2016.2,ADJA
1814688,45648,0.8286678431279546,0.25,0.5,1.0,0.86,0.14705882352941177,1.0,0.0,0.0,2016.2,ADJA
1814689,45648,0.2827498080934862,0.25,0.0,0.85,0.8800000000000001,0.11764705882352941,1.0,0.0,0.0,2016.2,ADJA
1814690,45648,0.2827498080934862,0.25,0.5,0.95,0.8800000000000001,0.11764705882352941,1.0,0.0,0.0,2016.2,ADJA
1814691,45648,0.2827498080934862,0.25,1.0,0.85,0.8800000000000001,0.11764705882352941,1.0,0.0,0.0,2016.2,ADJA
1814692,45648,0.10178409558440908,0.25,0.0,0.82,0.52,0.35294117647058826,0.0,0.0,1.0,2016.2,ADJA
1814693,45648,0.10178409558440908,0.25,0.5,0.74,0.52,0.35294117647058826,0.0,0.0,1.0,2016.2,ADJA
1814694,45648,0.10178409558440908,0.25,1.0,0.0,0.52,0.35294117647058826,0.0,0.0,1.0,2016.2,ADJA
1815832,45646,0.732537439436758,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.2,ISABEL
1815833,45646,0.732537439436758,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2016.2,ISABEL
1815834,45646,0.732537439436758,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.2,ISABEL
1815835,45646,0.8533899788744963,0.5,0.5,0.0,0.05,0.0,0.0,0.0,0.0,2016.2,ISABEL
1815836,45646,0.8533899788744963,0.5,0.0,0.15,0.05,0.0,0.0,0.0,0.0,2016.2,ISABEL
1815837,45646,0.8533899788744963,0.5,1.0,0.0,0.05,0.0,0.0,0.0,0.0,2016.2,ISABEL
1815844,45646,0.9712719792874279,0.5,0.5,0.71,0.64,0.0,1.0,0.0,0.0,2016.2,ISABEL
1815845,45646,0.9712719792874279,0.5,1.0,0.5599999999999999,0.64,0.0,1.0,0.0,0.0,2016.2,ISABEL
1815846,45646,0.9712719792874279,0.5,0.0,0.65,0.64,0.0,1.0,0.0,0.0,2016.2,ISABEL
1815847,45646,0.8222283925173469,0.5,1.0,0.0,0.18,0.0,0.0,0.0,0.0,2016.2,ISABEL
1815848,45646,0.8222283925173469,0.5,0.5,0.0,0.18,0.0,0.0,0.0,0.0,2016.2,ISABEL
1815849,45646,0.8222283925173469,0.5,0.0,0.55,0.18,0.0,0.0,0.0,0.0,2016.2,ISABEL
1815856,45646,0.9682880387317673,0.5,0.0,0.93,0.73,0.0,1.0,0.0,0.0,2016.2,ISABEL
1815857,45646,0.9682880387317673,0.5,0.5,0.6,0.73,0.0,1.0,0.0,0.0,2016.2,ISABEL
1815858,45646,0.9682880387317673,0.5,1.0,0.16999999999999998,0.73,0.0,1.0,0.0,0.0,2016.2,ISABEL
1815859,45646,0.7397065467691074,0.5,0.0,1.0,0.93,0.0,1.0,0.0,0.0,2016.2,ISABEL
1815860,45646,0.7397065467691074,0.5,0.5,0.97,0.93,0.0,1.0,0.0,0.0,2016.2,ISABEL
1815861,45646,0.7397065467691074,0.5,1.0,0.8300000000000001,0.93,0.0,1.0,0.0,0.0,2016.2,ISABEL
1815862,45646,0.145226997174412,0.5,1.0,0.5599999999999999,0.58,0.0,1.0,0.0,0.0,2016.2,ISABEL
1815863,45646,0.145226997174412,0.5,0.5,0.65,0.58,0.0,1.0,0.0,0.0,2016.2,ISABEL
1815864,45646,0.145226997174412,0.5,0.0,0.54,0.58,0.0,1.0,0.0,0.0,2016.2,ISABEL
1815868,45646,0.17143108963908105,0.5,0.0,0.7,0.76,0.0,1.0,0.0,0.0,2016.2,ISABEL
1815869,45646,0.17143108963908105,0.5,0.5,0.67,0.76,0.0,1.0,0.0,0.0,2016.2,ISABEL
1815870,45646,0.17143108963908105,0.5,1.0,0.9099999999999999,0.76,0.0,1.0,0.0,0.0,2016.2,ISABEL
1815874,45646,0.5096873923028623,0.5,1.0,0.6,0.7,0.0,1.0,0.0,0.0,2016.2,ISABEL
1815875,45646,0.5096873923028623,0.5,0.0,0.65,0.7,0.0,1.0,0.0,0.0,2016.2,ISABEL
1815876,45646,0.5096873923028623,0.5,0.5,0.26,0.7,0.0,1.0,0.0,0.0,2016.2,ISABEL
1815877,45646,0.1993519813546917,0.5,0.0,0.95,0.85,0.0,1.0,0.0,0.0,2016.2,ISABEL
1815878,45646,0.1993519813546917,0.5,0.5,0.9400000000000001,0.85,0.0,1.0,0.0,0.0,2016.2,ISABEL
1815879,45646,0.1993519813546917,0.5,1.0,0.65,0.85,0.0,1.0,0.0,0.0,2016.2,ISABEL
1815886,45646,0.16587126860334458,0.5,0.0,0.8300000000000001,0.65,0.0,1.0,0.0,0.0,2016.2,ISABEL
1815887,45646,0.16587126860334458,0.5,0.5,0.7,0.65,0.0,1.0,0.0,0.0,2016.2,ISABEL
1815888,45646,0.16587126860334458,0.5,1.0,0.41,0.65,0.0,1.0,0.0,0.0,2016.2,ISABEL
1815895,45646,0.1305561799691077,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.2,ISABEL
1815896,45646,0.1305561799691077,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2016.2,ISABEL
1815897,45646,0.1305561799691077,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.2,ISABEL
1815904,45646,0.7521140990098685,0.5,0.5,0.53,0.5900000000000001,0.0,1.0,0.0,0.0,2016.2,ISABEL
1815905,45646,0.7521140990098685,0.5,1.0,0.64,0.5900000000000001,0.0,1.0,0.0,0.0,2016.2,ISABEL
1815906,45646,0.7521140990098685,0.5,0.0,0.6,0.5900000000000001,0.0,1.0,0.0,0.0,2016.2,ISABEL
1815910,45646,0.49797635881749863,0.5,0.0,0.8,0.78,0.0,1.0,0.0,0.0,2016.2,ISABEL
1815911,45646,0.49797635881749863,0.5,0.5,0.99,0.78,0.0,1.0,0.0,0.0,2016.2,ISABEL
1815912,45646,0.49797635881749863,0.5,1.0,0.55,0.78,0.0,1.0,0.0,0.0,2016.2,ISABEL
1815913,45646,0.6178365635098948,0.5,0.5,0.8800000000000001,0.8400000000000001,0.0,1.0,0.0,0.0,2016.2,ISABEL
1815914,45646,0.6178365635098948,0.5,0.0,1.0,0.8400000000000001,0.0,1.0,0.0,0.0,2016.2,ISABEL
1815915,45646,0.6178365635098948,0.5,1.0,0.65,0.8400000000000001,0.0,1.0,0.0,0.0,2016.2,ISABEL
1815922,45646,0.4961934139404508,0.5,0.0,0.89,0.93,0.0,1.0,0.0,0.0,2016.2,ISABEL
1815923,45646,0.4961934139404508,0.5,0.5,1.0,0.93,0.0,1.0,0.0,0.0,2016.2,ISABEL
1815924,45646,0.4961934139404508,0.5,1.0,0.9,0.93,0.0,1.0,0.0,0.0,2016.2,ISABEL
1815925,45646,0.9102921170872406,0.5,1.0,0.8,0.6599999999999999,0.0,1.0,0.0,0.0,2016.2,ISABEL
1815926,45646,0.9102921170872406,0.5,0.0,0.67,0.6599999999999999,0.0,1.0,0.0,0.0,2016.2,ISABEL
1815927,45646,0.9102921170872406,0.5,0.5,0.5,0.6599999999999999,0.0,1.0,0.0,0.0,2016.2,ISABEL
1815928,45646,0.7061460262476349,0.5,0.0,0.1,0.11000000000000001,0.0,0.0,0.0,0.0,2016.2,ISABEL
1815929,45646,0.7061460262476349,0.5,0.5,0.22999999999999998,0.11000000000000001,0.0,0.0,0.0,0.0,2016.2,ISABEL
1815930,45646,0.7061460262476349,0.5,1.0,0.0,0.11000000000000001,0.0,0.0,0.0,0.0,2016.2,ISABEL
1815931,45646,0.25723020608427094,0.5,0.0,1.0,0.78,0.0,1.0,0.0,0.0,2016.2,ISABEL
1815932,45646,0.25723020608427094,0.5,0.5,0.6599999999999999,0.78,0.0,1.0,0.0,0.0,2016.2,ISABEL
1815933,45646,0.25723020608427094,0.5,1.0,0.6900000000000001,0.78,0.0,1.0,0.0,0.0,2016.2,ISABEL
1815934,45646,0.17410831856976458,0.5,1.0,0.58,0.63,0.0,1.0,0.0,0.0,2016.2,ISABEL
1815935,45646,0.17410831856976458,0.5,0.0,0.78,0.63,0.0,1.0,0.0,0.0,2016.2,ISABEL
1815936,45646,0.17410831856976458,0.5,0.5,0.53,0.63,0.0,1.0,0.0,0.0,2016.2,ISABEL
1877158,45645,0.6388471066956914,0.875,1.0,1.0,0.9800000000000001,0.0,1.0,0.0,0.0,2016.2,ISAAC
1877159,45645,0.6388471066956914,0.875,0.5,1.0,0.9800000000000001,0.0,1.0,0.0,0.0,2016.2,ISAAC
1877160,45645,0.6388471066956914,0.875,0.0,0.95,0.9800000000000001,0.0,1.0,0.0,0.0,2016.2,ISAAC
1877161,45645,0.07510937583728244,0.875,0.0,0.7,0.9,0.0,1.0,0.0,0.0,2016.2,ISAAC
1877162,45645,0.07510937583728244,0.875,0.5,1.0,0.9,0.0,1.0,0.0,0.0,2016.2,ISAAC
1877163,45645,0.07510937583728244,0.875,1.0,1.0,0.9,0.0,1.0,0.0,0.0,2016.2,ISAAC
