,id_turma,discente,docente,unidade,nota,media_final,numero_total_faltas,aprovado,reposicao,reprovadoporfalta,semestre,docente_nome
1366862,40050,0.06238486948733236,0.5714285714285714,0.0,0.16,0.3,0.0,0.0,0.0,0.0,2019.2,JULIO
1366863,40050,0.06238486948733236,0.5714285714285714,0.5,0.33999999999999997,0.3,0.0,0.0,0.0,0.0,2019.2,JULIO
1366864,40050,0.5110508502360157,0.5714285714285714,0.0,0.76,0.58,0.0,1.0,0.0,0.0,2019.2,JULIO
1366865,40050,0.5110508502360157,0.5714285714285714,0.5,0.67,0.58,0.0,1.0,0.0,0.0,2019.2,JULIO
1366866,40050,0.5110508502360157,0.5714285714285714,1.0,0.26,0.58,0.0,1.0,0.0,0.0,2019.2,JULIO
1366867,40050,0.5298801025704559,0.5714285714285714,0.0,0.51,0.52,0.0,1.0,0.0,0.0,2019.2,JULIO
1366868,40050,0.5298801025704559,0.5714285714285714,0.5,0.43,0.52,0.0,1.0,0.0,0.0,2019.2,JULIO
1366869,40050,0.5298801025704559,0.5714285714285714,1.0,0.63,0.52,0.0,1.0,0.0,0.0,2019.2,JULIO
1366879,40050,0.156077110744931,0.5714285714285714,0.0,0.36,0.41,0.0,0.0,0.0,0.0,2019.2,JULIO
1366880,40050,0.156077110744931,0.5714285714285714,0.5,0.29,0.41,0.0,0.0,0.0,0.0,2019.2,JULIO
1366881,40050,0.156077110744931,0.5714285714285714,1.0,0.58,0.41,0.0,0.0,0.0,0.0,2019.2,JULIO
1366882,40050,0.38723911813431894,0.5714285714285714,0.0,0.43,0.45999999999999996,0.0,0.0,0.0,0.0,2019.2,JULIO
1366883,40050,0.38723911813431894,0.5714285714285714,0.5,0.33999999999999997,0.45999999999999996,0.0,0.0,0.0,0.0,2019.2,JULIO
1366884,40050,0.38723911813431894,0.5714285714285714,1.0,0.61,0.45999999999999996,0.0,0.0,0.0,0.0,2019.2,JULIO
1366885,40050,0.5977477243593096,0.5714285714285714,0.0,0.7,0.62,0.0,1.0,0.0,0.0,2019.2,JULIO
1366886,40050,0.5977477243593096,0.5714285714285714,0.5,0.49000000000000005,0.62,0.0,1.0,0.0,0.0,2019.2,JULIO
1366887,40050,0.5977477243593096,0.5714285714285714,1.0,0.6799999999999999,0.62,0.0,1.0,0.0,0.0,2019.2,JULIO
1366891,40050,0.6985861888591212,0.5714285714285714,0.0,0.58,0.54,0.0,1.0,0.0,0.0,2019.2,JULIO
1366892,40050,0.6985861888591212,0.5714285714285714,0.5,0.39,0.54,0.0,1.0,0.0,0.0,2019.2,JULIO
1366893,40050,0.6985861888591212,0.5714285714285714,1.0,0.6599999999999999,0.54,0.0,1.0,0.0,0.0,2019.2,JULIO
1366894,40050,0.23816571396227834,0.5714285714285714,0.0,0.09,0.64,0.0,1.0,0.0,0.0,2019.2,JULIO
1366895,40050,0.23816571396227834,0.5714285714285714,0.5,0.53,0.64,0.0,1.0,0.0,0.0,2019.2,JULIO
1366896,40050,0.23816571396227834,0.5714285714285714,1.0,0.5900000000000001,0.64,0.0,1.0,0.0,0.0,2019.2,JULIO
1366900,40050,0.7672647630676255,0.5714285714285714,0.0,0.53,0.55,0.0,1.0,0.0,0.0,2019.2,JULIO
1366901,40050,0.7672647630676255,0.5714285714285714,0.5,0.32999999999999996,0.55,0.0,1.0,0.0,0.0,2019.2,JULIO
1366902,40050,0.7672647630676255,0.5714285714285714,1.0,0.13999999999999999,0.55,0.0,1.0,0.0,0.0,2019.2,JULIO
1366906,40050,0.4978249745856365,0.5714285714285714,0.0,0.63,0.6799999999999999,0.0,1.0,0.0,0.0,2019.2,JULIO
1366907,40050,0.4978249745856365,0.5714285714285714,0.5,0.6599999999999999,0.6799999999999999,0.0,1.0,0.0,0.0,2019.2,JULIO
1366908,40050,0.4978249745856365,0.5714285714285714,1.0,0.75,0.6799999999999999,0.0,1.0,0.0,0.0,2019.2,JULIO
1366912,40050,0.33912142471654505,0.5714285714285714,0.0,0.53,0.61,0.0,1.0,0.0,0.0,2019.2,JULIO
1366913,40050,0.33912142471654505,0.5714285714285714,0.5,0.5900000000000001,0.61,0.0,1.0,0.0,0.0,2019.2,JULIO
1366914,40050,0.33912142471654505,0.5714285714285714,1.0,0.7,0.61,0.0,1.0,0.0,0.0,2019.2,JULIO
