,id_turma,discente,docente,unidade,nota,media_final,numero_total_faltas,aprovado,reposicao,reprovadoporfalta,semestre
1123475,33239,0.2354685197837576,0.6666666666666666,1.0,0.78,0.53,0.3235294117647059,1.0,0.0,0.0,2019.1
1123476,33239,0.8408783154926149,0.6666666666666666,0.0,0.3,0.53,0.19117647058823528,1.0,0.0,0.0,2019.1
1123477,33239,0.8408783154926149,0.6666666666666666,0.5,0.35,0.53,0.19117647058823528,1.0,0.0,0.0,2019.1
1123478,33239,0.8408783154926149,0.6666666666666666,1.0,0.93,0.53,0.19117647058823528,1.0,0.0,0.0,2019.1
1123479,33239,0.4428870744934426,0.6666666666666666,0.0,0.3,0.37,0.23529411764705882,0.0,0.0,0.0,2019.1
1123480,33239,0.4428870744934426,0.6666666666666666,0.5,0.35,0.37,0.23529411764705882,0.0,0.0,0.0,2019.1
1123481,33239,0.4428870744934426,0.6666666666666666,1.0,0.3,0.37,0.23529411764705882,0.0,0.0,0.0,2019.1
1123482,33239,0.5165260643850187,0.6666666666666666,0.0,0.4,0.47000000000000003,0.17647058823529413,0.0,0.0,0.0,2019.1
1123483,33239,0.5165260643850187,0.6666666666666666,0.5,0.7,0.47000000000000003,0.17647058823529413,0.0,0.0,0.0,2019.1
1123484,33239,0.5165260643850187,0.6666666666666666,1.0,0.3,0.47000000000000003,0.17647058823529413,0.0,0.0,0.0,2019.1
1123485,33239,0.09005525927201458,0.6666666666666666,0.0,0.3,0.5,0.38235294117647056,1.0,0.0,0.0,2019.1
1123486,33239,0.09005525927201458,0.6666666666666666,0.5,0.5,0.5,0.38235294117647056,1.0,0.0,0.0,2019.1
1123487,33239,0.09005525927201458,0.6666666666666666,1.0,0.5,0.5,0.38235294117647056,1.0,0.0,0.0,2019.1
1123512,33239,0.8735202278936577,0.6666666666666666,0.0,0.3,0.52,0.2647058823529412,1.0,0.0,0.0,2019.1
1123513,33239,0.8735202278936577,0.6666666666666666,0.5,0.3,0.52,0.2647058823529412,1.0,0.0,0.0,2019.1
1123514,33239,0.8735202278936577,0.6666666666666666,1.0,0.95,0.52,0.2647058823529412,1.0,0.0,0.0,2019.1
1123518,33239,0.27608862840576953,0.6666666666666666,0.0,1.0,0.9,0.2647058823529412,1.0,0.0,0.0,2019.1
1123519,33239,0.27608862840576953,0.6666666666666666,0.5,0.75,0.9,0.2647058823529412,1.0,0.0,0.0,2019.1
1123520,33239,0.27608862840576953,0.6666666666666666,1.0,0.95,0.9,0.2647058823529412,1.0,0.0,0.0,2019.1
1123521,33239,0.8110068308263841,0.6666666666666666,0.0,0.7,0.58,0.38235294117647056,1.0,0.0,0.0,2019.1
1123522,33239,0.8110068308263841,0.6666666666666666,0.5,0.2,0.58,0.38235294117647056,1.0,0.0,0.0,2019.1
1123523,33239,0.8110068308263841,0.6666666666666666,1.0,0.55,0.58,0.38235294117647056,1.0,0.0,0.0,2019.1
1123524,33239,0.5782670439639304,0.6666666666666666,0.0,0.55,0.51,0.25,1.0,0.0,0.0,2019.1
1123525,33239,0.5782670439639304,0.6666666666666666,0.5,0.35,0.51,0.25,1.0,0.0,0.0,2019.1
1123526,33239,0.5782670439639304,0.6666666666666666,1.0,0.63,0.51,0.25,1.0,0.0,0.0,2019.1
1123527,33239,0.4566348758093494,0.6666666666666666,0.0,1.0,0.96,0.27941176470588236,1.0,0.0,0.0,2019.1
1123528,33239,0.4566348758093494,0.6666666666666666,0.5,0.95,0.96,0.27941176470588236,1.0,0.0,0.0,2019.1
1123529,33239,0.4566348758093494,0.6666666666666666,1.0,0.93,0.96,0.27941176470588236,1.0,0.0,0.0,2019.1
1274670,40048,0.3023895682867242,0.1111111111111111,0.5,0.8300000000000001,0.62,0.2647058823529412,1.0,0.0,0.0,2019.2
1274671,40048,0.3023895682867242,0.1111111111111111,0.0,0.67,0.62,0.2647058823529412,1.0,0.0,0.0,2019.2
1274672,40048,0.3023895682867242,0.1111111111111111,1.0,0.36,0.62,0.2647058823529412,1.0,0.0,0.0,2019.2
1274676,40048,0.16441415686997396,0.1111111111111111,1.0,0.5900000000000001,0.5900000000000001,0.17647058823529413,1.0,0.0,0.0,2019.2
1274677,40048,0.16441415686997396,0.1111111111111111,0.0,0.6900000000000001,0.5900000000000001,0.17647058823529413,1.0,0.0,0.0,2019.2
1274678,40048,0.16441415686997396,0.1111111111111111,0.5,0.49000000000000005,0.5900000000000001,0.17647058823529413,1.0,0.0,0.0,2019.2
1274679,40048,0.908227949759074,0.1111111111111111,0.0,0.85,0.9199999999999999,0.35294117647058826,1.0,0.0,0.0,2019.2
1274680,40048,0.908227949759074,0.1111111111111111,0.5,0.99,0.9199999999999999,0.35294117647058826,1.0,0.0,0.0,2019.2
1274681,40048,0.908227949759074,0.1111111111111111,1.0,0.93,0.9199999999999999,0.35294117647058826,1.0,0.0,0.0,2019.2
1274682,40048,0.23244060952038664,0.1111111111111111,0.0,0.43,0.31,0.2647058823529412,0.0,0.0,0.0,2019.2
1274683,40048,0.23244060952038664,0.1111111111111111,0.5,0.31,0.31,0.2647058823529412,0.0,0.0,0.0,2019.2
1274684,40048,0.23244060952038664,0.1111111111111111,1.0,0.19,0.31,0.2647058823529412,0.0,0.0,0.0,2019.2
1274685,40048,0.9145936723044087,0.1111111111111111,0.0,0.63,0.3,0.20588235294117646,0.0,0.0,0.0,2019.2
1274686,40048,0.9145936723044087,0.1111111111111111,0.5,0.19,0.3,0.20588235294117646,0.0,0.0,0.0,2019.2
1274687,40048,0.9145936723044087,0.1111111111111111,1.0,0.09,0.3,0.20588235294117646,0.0,0.0,0.0,2019.2
1274688,40048,0.7949315038285891,0.1111111111111111,0.0,0.3,0.5,0.3235294117647059,1.0,0.0,0.0,2019.2
1274689,40048,0.7949315038285891,0.1111111111111111,0.5,0.8400000000000001,0.5,0.3235294117647059,1.0,0.0,0.0,2019.2
1274690,40048,0.7949315038285891,0.1111111111111111,1.0,0.37,0.5,0.3235294117647059,1.0,0.0,0.0,2019.2
1274694,40048,0.5546826375593261,0.1111111111111111,0.0,0.76,0.8099999999999999,0.35294117647058826,1.0,0.0,0.0,2019.2
1274695,40048,0.5546826375593261,0.1111111111111111,0.5,0.9,0.8099999999999999,0.35294117647058826,1.0,0.0,0.0,2019.2
1274696,40048,0.5546826375593261,0.1111111111111111,1.0,0.76,0.8099999999999999,0.35294117647058826,1.0,0.0,0.0,2019.2
1274697,40048,0.8877394033223382,0.1111111111111111,0.0,0.51,0.29,0.23529411764705882,0.0,0.0,0.0,2019.2
1274698,40048,0.8877394033223382,0.1111111111111111,0.5,0.19,0.29,0.23529411764705882,0.0,0.0,0.0,2019.2
1274699,40048,0.8877394033223382,0.1111111111111111,1.0,0.16,0.29,0.23529411764705882,0.0,0.0,0.0,2019.2
1274700,40048,0.5482456646372984,0.1111111111111111,0.0,0.64,0.5700000000000001,0.2647058823529412,1.0,0.0,0.0,2019.2
1274701,40048,0.5482456646372984,0.1111111111111111,0.5,0.42000000000000004,0.5700000000000001,0.2647058823529412,1.0,0.0,0.0,2019.2
1274702,40048,0.5482456646372984,0.1111111111111111,1.0,0.64,0.5700000000000001,0.2647058823529412,1.0,0.0,0.0,2019.2
1274703,40048,0.10827454842841554,0.1111111111111111,0.0,0.99,0.85,0.35294117647058826,1.0,0.0,0.0,2019.2
1274704,40048,0.10827454842841554,0.1111111111111111,0.5,0.96,0.85,0.35294117647058826,1.0,0.0,0.0,2019.2
1274705,40048,0.10827454842841554,0.1111111111111111,1.0,0.61,0.85,0.35294117647058826,1.0,0.0,0.0,2019.2
1274706,40048,0.6486769531396646,0.1111111111111111,0.0,0.35,0.15,0.3235294117647059,0.0,0.0,0.0,2019.2
1274707,40048,0.6486769531396646,0.1111111111111111,0.5,0.09,0.15,0.3235294117647059,0.0,0.0,0.0,2019.2
1274708,40048,0.6486769531396646,0.1111111111111111,1.0,0.0,0.15,0.3235294117647059,0.0,0.0,0.0,2019.2
1274709,40048,0.8338047442317141,0.1111111111111111,0.0,0.73,0.77,0.3235294117647059,1.0,0.0,0.0,2019.2
1274710,40048,0.8338047442317141,0.1111111111111111,1.0,0.8,0.77,0.3235294117647059,1.0,0.0,0.0,2019.2
1274711,40048,0.8338047442317141,0.1111111111111111,0.5,0.78,0.77,0.3235294117647059,1.0,0.0,0.0,2019.2
1274712,40048,0.7883119104324777,0.1111111111111111,0.0,0.9199999999999999,0.74,0.17647058823529413,1.0,0.0,0.0,2019.2
1274713,40048,0.7883119104324777,0.1111111111111111,0.5,0.8300000000000001,0.74,0.17647058823529413,1.0,0.0,0.0,2019.2
1274714,40048,0.7883119104324777,0.1111111111111111,1.0,0.48,0.74,0.17647058823529413,1.0,0.0,0.0,2019.2
1274715,40048,0.01695994727592514,0.1111111111111111,0.0,0.52,0.51,0.17647058823529413,1.0,0.0,0.0,2019.2
1274716,40048,0.01695994727592514,0.1111111111111111,0.5,0.32999999999999996,0.51,0.17647058823529413,1.0,0.0,0.0,2019.2
1274717,40048,0.01695994727592514,0.1111111111111111,1.0,0.67,0.51,0.17647058823529413,1.0,0.0,0.0,2019.2
1274718,40048,0.807773215448438,0.1111111111111111,0.0,0.6599999999999999,0.5599999999999999,0.3235294117647059,1.0,0.0,0.0,2019.2
1274719,40048,0.807773215448438,0.1111111111111111,0.5,0.6799999999999999,0.5599999999999999,0.3235294117647059,1.0,0.0,0.0,2019.2
1274720,40048,0.807773215448438,0.1111111111111111,1.0,0.33999999999999997,0.5599999999999999,0.3235294117647059,1.0,0.0,0.0,2019.2
1274721,40048,0.35120668060867927,0.1111111111111111,0.0,0.89,0.9099999999999999,0.14705882352941177,1.0,0.0,0.0,2019.2
1274722,40048,0.35120668060867927,0.1111111111111111,0.5,0.9800000000000001,0.9099999999999999,0.14705882352941177,1.0,0.0,0.0,2019.2
1274723,40048,0.35120668060867927,0.1111111111111111,1.0,0.86,0.9099999999999999,0.14705882352941177,1.0,0.0,0.0,2019.2
1274724,40048,0.8576423794110449,0.1111111111111111,0.0,0.6599999999999999,0.6,0.08823529411764706,1.0,0.0,0.0,2019.2
1274725,40048,0.8576423794110449,0.1111111111111111,0.5,0.63,0.6,0.08823529411764706,1.0,0.0,0.0,2019.2
1274726,40048,0.8576423794110449,0.1111111111111111,1.0,0.52,0.6,0.08823529411764706,1.0,0.0,0.0,2019.2
1274727,40048,0.06724539723268834,0.1111111111111111,0.0,0.8,0.85,0.20588235294117646,1.0,0.0,0.0,2019.2
1274728,40048,0.06724539723268834,0.1111111111111111,0.5,0.93,0.85,0.20588235294117646,1.0,0.0,0.0,2019.2
1274729,40048,0.06724539723268834,0.1111111111111111,1.0,0.8099999999999999,0.85,0.20588235294117646,1.0,0.0,0.0,2019.2
1274730,40048,0.08235336643382514,0.1111111111111111,0.0,0.67,0.31,0.20588235294117646,0.0,0.0,0.0,2019.2
1274731,40048,0.08235336643382514,0.1111111111111111,0.5,0.13,0.31,0.20588235294117646,0.0,0.0,0.0,2019.2
1274732,40048,0.08235336643382514,0.1111111111111111,1.0,0.13999999999999999,0.31,0.20588235294117646,0.0,0.0,0.0,2019.2
1274739,40048,0.794669667221815,0.1111111111111111,0.0,1.0,1.0,0.20588235294117646,1.0,0.0,0.0,2019.2
1274740,40048,0.794669667221815,0.1111111111111111,0.5,1.0,1.0,0.20588235294117646,1.0,0.0,0.0,2019.2
1274741,40048,0.794669667221815,0.1111111111111111,1.0,1.0,1.0,0.20588235294117646,1.0,0.0,0.0,2019.2
1274745,40048,0.158955085837241,0.1111111111111111,0.0,0.6,0.7,0.14705882352941177,1.0,0.0,0.0,2019.2
1274746,40048,0.158955085837241,0.1111111111111111,0.5,0.75,0.7,0.14705882352941177,1.0,0.0,0.0,2019.2
1274747,40048,0.158955085837241,0.1111111111111111,1.0,0.75,0.7,0.14705882352941177,1.0,0.0,0.0,2019.2
1274748,40048,0.7069145551076117,0.1111111111111111,0.0,0.58,0.61,0.17647058823529413,1.0,0.0,0.0,2019.2
1274749,40048,0.7069145551076117,0.1111111111111111,0.5,0.5700000000000001,0.61,0.17647058823529413,1.0,0.0,0.0,2019.2
1274750,40048,0.7069145551076117,0.1111111111111111,1.0,0.6900000000000001,0.61,0.17647058823529413,1.0,0.0,0.0,2019.2
1274751,40048,0.34234043301568695,0.1111111111111111,0.0,0.58,0.58,0.35294117647058826,1.0,0.0,0.0,2019.2
1274752,40048,0.34234043301568695,0.1111111111111111,0.5,0.3,0.58,0.35294117647058826,1.0,0.0,0.0,2019.2
1274753,40048,0.34234043301568695,0.1111111111111111,1.0,0.3,0.58,0.35294117647058826,1.0,0.0,0.0,2019.2
1274754,40048,0.4849425842553763,0.1111111111111111,0.0,0.24,0.21000000000000002,0.029411764705882353,0.0,0.0,0.0,2019.2
1274755,40048,0.4849425842553763,0.1111111111111111,0.5,0.19,0.21000000000000002,0.029411764705882353,0.0,0.0,0.0,2019.2
1274756,40048,0.4849425842553763,0.1111111111111111,1.0,0.2,0.21000000000000002,0.029411764705882353,0.0,0.0,0.0,2019.2
1274757,40048,0.23313305844318669,0.1111111111111111,0.0,0.44000000000000006,0.41,0.17647058823529413,0.0,0.0,0.0,2019.2
1274758,40048,0.23313305844318669,0.1111111111111111,0.5,0.58,0.41,0.17647058823529413,0.0,0.0,0.0,2019.2
1274759,40048,0.23313305844318669,0.1111111111111111,1.0,0.22000000000000003,0.41,0.17647058823529413,0.0,0.0,0.0,2019.2
1274760,40048,0.05728011609056025,0.1111111111111111,0.0,0.6799999999999999,0.6900000000000001,0.22058823529411764,1.0,0.0,0.0,2019.2
1274761,40048,0.05728011609056025,0.1111111111111111,1.0,0.6599999999999999,0.6900000000000001,0.22058823529411764,1.0,0.0,0.0,2019.2
1274762,40048,0.05728011609056025,0.1111111111111111,0.5,0.74,0.6900000000000001,0.22058823529411764,1.0,0.0,0.0,2019.2
1274763,40048,0.33949940701267034,0.1111111111111111,0.0,0.54,0.5700000000000001,0.3235294117647059,1.0,0.0,0.0,2019.2
1274764,40048,0.33949940701267034,0.1111111111111111,0.5,0.4,0.5700000000000001,0.3235294117647059,1.0,0.0,0.0,2019.2
1274765,40048,0.33949940701267034,0.1111111111111111,1.0,0.77,0.5700000000000001,0.3235294117647059,1.0,0.0,0.0,2019.2
1274766,40048,0.959771858741744,0.1111111111111111,0.0,1.0,1.0,0.11764705882352941,1.0,0.0,0.0,2019.2
1274767,40048,0.959771858741744,0.1111111111111111,0.5,1.0,1.0,0.11764705882352941,1.0,0.0,0.0,2019.2
1274768,40048,0.959771858741744,0.1111111111111111,1.0,1.0,1.0,0.11764705882352941,1.0,0.0,0.0,2019.2
1274769,40048,0.1308956501414283,0.1111111111111111,0.0,0.27,0.16999999999999998,0.0,0.0,0.0,0.0,2019.2
1274770,40048,0.1308956501414283,0.1111111111111111,0.5,0.25,0.16999999999999998,0.0,0.0,0.0,0.0,2019.2
1274771,40048,0.1308956501414283,0.1111111111111111,1.0,0.0,0.16999999999999998,0.0,0.0,0.0,0.0,2019.2
1274772,40048,0.7743940091254657,0.1111111111111111,1.0,0.7,0.7,0.35294117647058826,1.0,0.0,0.0,2019.2
1274773,40048,0.7743940091254657,0.1111111111111111,0.0,0.7,0.7,0.35294117647058826,1.0,0.0,0.0,2019.2
1274774,40048,0.7743940091254657,0.1111111111111111,0.5,0.7,0.7,0.35294117647058826,1.0,0.0,0.0,2019.2
1274775,40048,0.5361857408031685,0.1111111111111111,0.0,0.8300000000000001,0.7,0.2647058823529412,1.0,0.0,0.0,2019.2
1274776,40048,0.5361857408031685,0.1111111111111111,0.5,0.74,0.7,0.2647058823529412,1.0,0.0,0.0,2019.2
1274777,40048,0.5361857408031685,0.1111111111111111,1.0,0.52,0.7,0.2647058823529412,1.0,0.0,0.0,2019.2
1274778,40048,0.4704490015747517,0.1111111111111111,0.0,0.51,0.73,0.35294117647058826,1.0,0.0,0.0,2019.2
1274779,40048,0.4704490015747517,0.1111111111111111,0.5,0.9199999999999999,0.73,0.35294117647058826,1.0,0.0,0.0,2019.2
1274780,40048,0.4704490015747517,0.1111111111111111,1.0,0.75,0.73,0.35294117647058826,1.0,0.0,0.0,2019.2
1274781,40048,0.06111214634727048,0.1111111111111111,0.0,0.63,0.5,0.2647058823529412,1.0,0.0,0.0,2019.2
1274782,40048,0.06111214634727048,0.1111111111111111,0.5,0.47000000000000003,0.5,0.2647058823529412,1.0,0.0,0.0,2019.2
1274783,40048,0.06111214634727048,0.1111111111111111,1.0,0.4,0.5,0.2647058823529412,1.0,0.0,0.0,2019.2
1274784,40048,0.830959424345112,0.1111111111111111,0.0,0.36,0.53,0.08823529411764706,1.0,0.0,0.0,2019.2
1274785,40048,0.830959424345112,0.1111111111111111,0.5,0.8,0.53,0.08823529411764706,1.0,0.0,0.0,2019.2
1274786,40048,0.830959424345112,0.1111111111111111,1.0,0.43,0.53,0.08823529411764706,1.0,0.0,0.0,2019.2
1274787,40048,0.4604081761723451,0.1111111111111111,0.0,0.5599999999999999,0.65,0.14705882352941177,1.0,0.0,0.0,2019.2
1274788,40048,0.4604081761723451,0.1111111111111111,0.5,0.64,0.65,0.14705882352941177,1.0,0.0,0.0,2019.2
1274789,40048,0.4604081761723451,0.1111111111111111,1.0,0.76,0.65,0.14705882352941177,1.0,0.0,0.0,2019.2
1366861,40050,0.6774853805804459,0.8888888888888888,1.0,0.4,0.3,0.0,0.0,0.0,0.0,2019.2
1366862,40050,0.6774853805804459,0.8888888888888888,0.0,0.16,0.3,0.0,0.0,0.0,0.0,2019.2
1366863,40050,0.6774853805804459,0.8888888888888888,0.5,0.33999999999999997,0.3,0.0,0.0,0.0,0.0,2019.2
1366864,40050,0.46585702415046665,0.8888888888888888,0.0,0.76,0.58,0.0,1.0,0.0,0.0,2019.2
1366865,40050,0.46585702415046665,0.8888888888888888,0.5,0.67,0.58,0.0,1.0,0.0,0.0,2019.2
1366866,40050,0.46585702415046665,0.8888888888888888,1.0,0.26,0.58,0.0,1.0,0.0,0.0,2019.2
1366867,40050,0.19707985618218812,0.8888888888888888,0.0,0.51,0.52,0.0,1.0,0.0,0.0,2019.2
1366868,40050,0.19707985618218812,0.8888888888888888,0.5,0.43,0.52,0.0,1.0,0.0,0.0,2019.2
1366869,40050,0.19707985618218812,0.8888888888888888,1.0,0.63,0.52,0.0,1.0,0.0,0.0,2019.2
1366879,40050,0.45874244028186095,0.8888888888888888,0.0,0.36,0.41,0.0,0.0,0.0,0.0,2019.2
1366880,40050,0.45874244028186095,0.8888888888888888,0.5,0.29,0.41,0.0,0.0,0.0,0.0,2019.2
1366881,40050,0.45874244028186095,0.8888888888888888,1.0,0.58,0.41,0.0,0.0,0.0,0.0,2019.2
1366882,40050,0.8660630161927767,0.8888888888888888,0.0,0.43,0.45999999999999996,0.0,0.0,0.0,0.0,2019.2
1366883,40050,0.8660630161927767,0.8888888888888888,0.5,0.33999999999999997,0.45999999999999996,0.0,0.0,0.0,0.0,2019.2
1366884,40050,0.8660630161927767,0.8888888888888888,1.0,0.61,0.45999999999999996,0.0,0.0,0.0,0.0,2019.2
1366885,40050,0.28216463419833887,0.8888888888888888,0.0,0.7,0.62,0.0,1.0,0.0,0.0,2019.2
1366886,40050,0.28216463419833887,0.8888888888888888,0.5,0.49000000000000005,0.62,0.0,1.0,0.0,0.0,2019.2
1366887,40050,0.28216463419833887,0.8888888888888888,1.0,0.6799999999999999,0.62,0.0,1.0,0.0,0.0,2019.2
1366891,40050,0.7535291358962588,0.8888888888888888,0.0,0.58,0.54,0.0,1.0,0.0,0.0,2019.2
1366892,40050,0.7535291358962588,0.8888888888888888,0.5,0.39,0.54,0.0,1.0,0.0,0.0,2019.2
1366893,40050,0.7535291358962588,0.8888888888888888,1.0,0.6599999999999999,0.54,0.0,1.0,0.0,0.0,2019.2
1366894,40050,0.7861451947038437,0.8888888888888888,0.0,0.09,0.64,0.0,1.0,0.0,0.0,2019.2
1366895,40050,0.7861451947038437,0.8888888888888888,0.5,0.53,0.64,0.0,1.0,0.0,0.0,2019.2
1366896,40050,0.7861451947038437,0.8888888888888888,1.0,0.5900000000000001,0.64,0.0,1.0,0.0,0.0,2019.2
1366900,40050,0.22205065526569678,0.8888888888888888,0.0,0.53,0.55,0.0,1.0,0.0,0.0,2019.2
1366901,40050,0.22205065526569678,0.8888888888888888,0.5,0.32999999999999996,0.55,0.0,1.0,0.0,0.0,2019.2
1366902,40050,0.22205065526569678,0.8888888888888888,1.0,0.13999999999999999,0.55,0.0,1.0,0.0,0.0,2019.2
1366906,40050,0.758956243580619,0.8888888888888888,0.0,0.63,0.6799999999999999,0.0,1.0,0.0,0.0,2019.2
1366907,40050,0.758956243580619,0.8888888888888888,0.5,0.6599999999999999,0.6799999999999999,0.0,1.0,0.0,0.0,2019.2
1366908,40050,0.758956243580619,0.8888888888888888,1.0,0.75,0.6799999999999999,0.0,1.0,0.0,0.0,2019.2
1366912,40050,0.04609613447544483,0.8888888888888888,0.0,0.53,0.61,0.0,1.0,0.0,0.0,2019.2
1366913,40050,0.04609613447544483,0.8888888888888888,0.5,0.5900000000000001,0.61,0.0,1.0,0.0,0.0,2019.2
1366914,40050,0.04609613447544483,0.8888888888888888,1.0,0.7,0.61,0.0,1.0,0.0,0.0,2019.2
1366915,40050,0.5781570382781462,0.8888888888888888,0.0,0.29,0.52,0.0,1.0,0.0,0.0,2019.2
1366916,40050,0.5781570382781462,0.8888888888888888,0.5,0.33999999999999997,0.52,0.0,1.0,0.0,0.0,2019.2
1366917,40050,0.5781570382781462,0.8888888888888888,1.0,0.8,0.52,0.0,1.0,0.0,0.0,2019.2
1366918,40050,0.35020482125676233,0.8888888888888888,0.0,0.53,0.53,0.0,1.0,0.0,0.0,2019.2
1366919,40050,0.35020482125676233,0.8888888888888888,0.5,0.77,0.53,0.0,1.0,0.0,0.0,2019.2
1366920,40050,0.35020482125676233,0.8888888888888888,1.0,0.3,0.53,0.0,1.0,0.0,0.0,2019.2
1366924,40050,0.8433215553176708,0.8888888888888888,0.0,0.7,0.7,0.0,1.0,0.0,0.0,2019.2
1366925,40050,0.8433215553176708,0.8888888888888888,0.5,0.8300000000000001,0.7,0.0,1.0,0.0,0.0,2019.2
1366926,40050,0.8433215553176708,0.8888888888888888,1.0,0.58,0.7,0.0,1.0,0.0,0.0,2019.2
1366927,40050,0.7023825014371969,0.8888888888888888,0.0,0.95,0.9099999999999999,0.0,1.0,0.0,0.0,2019.2
1366928,40050,0.7023825014371969,0.8888888888888888,0.5,0.95,0.9099999999999999,0.0,1.0,0.0,0.0,2019.2
1366929,40050,0.7023825014371969,0.8888888888888888,1.0,0.8400000000000001,0.9099999999999999,0.0,1.0,0.0,0.0,2019.2
1366930,40050,0.012982276112646064,0.8888888888888888,0.0,0.22000000000000003,0.38,0.0,0.0,0.0,0.0,2019.2
1366931,40050,0.012982276112646064,0.8888888888888888,0.5,0.52,0.38,0.0,0.0,0.0,0.0,2019.2
1366932,40050,0.012982276112646064,0.8888888888888888,1.0,0.4,0.38,0.0,0.0,0.0,0.0,2019.2
1366933,40050,0.14212304211699858,0.8888888888888888,0.0,0.8400000000000001,0.8800000000000001,0.0,1.0,0.0,0.0,2019.2
1366934,40050,0.14212304211699858,0.8888888888888888,0.5,0.8400000000000001,0.8800000000000001,0.0,1.0,0.0,0.0,2019.2
1366935,40050,0.14212304211699858,0.8888888888888888,1.0,0.95,0.8800000000000001,0.0,1.0,0.0,0.0,2019.2
1366936,40050,0.391663862432959,0.8888888888888888,0.0,0.6599999999999999,0.75,0.0,1.0,0.0,0.0,2019.2
1366937,40050,0.391663862432959,0.8888888888888888,0.5,0.72,0.75,0.0,1.0,0.0,0.0,2019.2
1366938,40050,0.391663862432959,0.8888888888888888,1.0,0.8800000000000001,0.75,0.0,1.0,0.0,0.0,2019.2
1366939,40050,0.37453882135263233,0.8888888888888888,0.0,0.51,0.5,0.0,1.0,0.0,0.0,2019.2
1366940,40050,0.37453882135263233,0.8888888888888888,0.5,0.32999999999999996,0.5,0.0,1.0,0.0,0.0,2019.2
1366941,40050,0.37453882135263233,0.8888888888888888,1.0,0.39,0.5,0.0,1.0,0.0,0.0,2019.2
1366945,40050,0.4879149449079687,0.8888888888888888,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2019.2
1366946,40050,0.4879149449079687,0.8888888888888888,0.5,1.0,1.0,0.0,1.0,0.0,0.0,2019.2
1366947,40050,0.4879149449079687,0.8888888888888888,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2019.2
1519288,40051,0.8991684573398553,0.0,0.0,0.0,0.0,0.4117647058823529,0.0,0.0,0.0,2019.2
1519289,40051,0.8991684573398553,0.0,0.5,0.0,0.0,0.4117647058823529,0.0,0.0,0.0,2019.2
1519290,40051,0.8991684573398553,0.0,1.0,0.0,0.0,0.4117647058823529,0.0,0.0,0.0,2019.2
1519291,40051,0.36768796018919814,0.0,0.0,0.99,0.8300000000000001,0.4117647058823529,1.0,0.0,0.0,2019.2
1519292,40051,0.36768796018919814,0.0,0.5,0.52,0.8300000000000001,0.4117647058823529,1.0,0.0,0.0,2019.2
1519293,40051,0.36768796018919814,0.0,1.0,0.9800000000000001,0.8300000000000001,0.4117647058823529,1.0,0.0,0.0,2019.2
1519294,40051,0.6141376959779132,0.0,0.0,0.6900000000000001,0.58,0.4117647058823529,1.0,0.0,0.0,2019.2
1519295,40051,0.6141376959779132,0.0,0.5,0.32999999999999996,0.58,0.4117647058823529,1.0,0.0,0.0,2019.2
1519296,40051,0.6141376959779132,0.0,1.0,0.73,0.58,0.4117647058823529,1.0,0.0,0.0,2019.2
1519297,40051,0.15804288638626818,0.0,0.0,0.95,0.62,0.4117647058823529,1.0,0.0,0.0,2019.2
1519298,40051,0.15804288638626818,0.0,0.5,0.38,0.62,0.4117647058823529,1.0,0.0,0.0,2019.2
1519299,40051,0.15804288638626818,0.0,1.0,0.53,0.62,0.4117647058823529,1.0,0.0,0.0,2019.2
1519300,40051,0.07967902939289723,0.0,0.0,1.0,0.8300000000000001,0.4117647058823529,1.0,0.0,0.0,2019.2
1519301,40051,0.07967902939289723,0.0,0.5,0.74,0.8300000000000001,0.4117647058823529,1.0,0.0,0.0,2019.2
1519302,40051,0.07967902939289723,0.0,1.0,0.75,0.8300000000000001,0.4117647058823529,1.0,0.0,0.0,2019.2
1519303,40051,0.735714575365111,0.0,0.0,0.77,0.51,0.4117647058823529,0.0,0.0,0.0,2019.2
1519304,40051,0.735714575365111,0.0,0.5,0.18,0.51,0.4117647058823529,0.0,0.0,0.0,2019.2
1519305,40051,0.735714575365111,0.0,1.0,0.5700000000000001,0.51,0.4117647058823529,0.0,0.0,0.0,2019.2
1519306,40051,0.7274685832690271,0.0,0.0,0.37,0.12,0.4117647058823529,0.0,0.0,0.0,2019.2
1519307,40051,0.7274685832690271,0.0,0.5,0.0,0.12,0.4117647058823529,0.0,0.0,0.0,2019.2
1519308,40051,0.7274685832690271,0.0,1.0,0.0,0.12,0.4117647058823529,0.0,0.0,0.0,2019.2
1519309,40051,0.07583778935784229,0.0,0.0,0.44000000000000006,0.15,0.2647058823529412,0.0,0.0,0.0,2019.2
1519310,40051,0.07583778935784229,0.0,0.5,0.0,0.15,0.2647058823529412,0.0,0.0,0.0,2019.2
1519311,40051,0.07583778935784229,0.0,1.0,0.0,0.15,0.2647058823529412,0.0,0.0,0.0,2019.2
1519312,40051,0.435194040298258,0.0,0.0,0.25,0.08,0.4117647058823529,0.0,0.0,0.0,2019.2
1519313,40051,0.435194040298258,0.0,0.5,0.0,0.08,0.4117647058823529,0.0,0.0,0.0,2019.2
1519314,40051,0.435194040298258,0.0,1.0,0.0,0.08,0.4117647058823529,0.0,0.0,0.0,2019.2
1519318,40051,0.3791032396689512,0.0,0.0,0.29,0.13999999999999999,0.4117647058823529,0.0,0.0,0.0,2019.2
