,discente,unidade,nota,media_final,aprovado,reposicao,reprovadoporfalta,numero_total_faltas,descricao,nivel_ensino,id_turma,id_curso,codigo,disciplina,docente,semestre,excluido
2640198,846c905395fd5547a4739dccaec07674,1,7.1,6.7,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ISAAC FRANCO FERNANDES,2017.2,False
2640199,846c905395fd5547a4739dccaec07674,1,7.1,6.7,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2017.2,False
2640200,846c905395fd5547a4739dccaec07674,2,6.0,6.7,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ISAAC FRANCO FERNANDES,2017.2,False
2640201,846c905395fd5547a4739dccaec07674,2,6.0,6.7,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2017.2,False
2640202,145971819a41bdb9c21db58abc80c528,1,4.4,2.4,False,False,False,0,REPROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ISAAC FRANCO FERNANDES,2017.2,False
2640203,145971819a41bdb9c21db58abc80c528,1,4.4,2.4,False,False,False,0,REPROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2017.2,False
2640204,145971819a41bdb9c21db58abc80c528,2,2.8,2.4,False,False,False,0,REPROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ISAAC FRANCO FERNANDES,2017.2,False
2640205,145971819a41bdb9c21db58abc80c528,2,2.8,2.4,False,False,False,0,REPROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2017.2,False
2640206,145971819a41bdb9c21db58abc80c528,3,0.0,2.4,False,False,False,0,REPROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ISAAC FRANCO FERNANDES,2017.2,False
2640207,145971819a41bdb9c21db58abc80c528,3,0.0,2.4,False,False,False,0,REPROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2017.2,False
2640214,1d2f167f656cf52c63c1369ca68340db,1,0.0,0.0,False,False,False,0,REPROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ISAAC FRANCO FERNANDES,2017.2,False
2640215,1d2f167f656cf52c63c1369ca68340db,1,0.0,0.0,False,False,False,0,REPROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2017.2,False
2640216,1d2f167f656cf52c63c1369ca68340db,2,0.0,0.0,False,False,False,0,REPROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ISAAC FRANCO FERNANDES,2017.2,False
2640217,1d2f167f656cf52c63c1369ca68340db,2,0.0,0.0,False,False,False,0,REPROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2017.2,False
2640218,1d2f167f656cf52c63c1369ca68340db,3,0.0,0.0,False,False,False,0,REPROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ISAAC FRANCO FERNANDES,2017.2,False
2640219,1d2f167f656cf52c63c1369ca68340db,3,0.0,0.0,False,False,False,0,REPROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2017.2,False
2640220,8ee677247cf52a80759c3747a52de723,1,8.0,6.0,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ISAAC FRANCO FERNANDES,2017.2,False
2640221,8ee677247cf52a80759c3747a52de723,1,8.0,6.0,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2017.2,False
2640222,8ee677247cf52a80759c3747a52de723,2,4.9,6.0,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ISAAC FRANCO FERNANDES,2017.2,False
2640223,8ee677247cf52a80759c3747a52de723,2,4.9,6.0,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2017.2,False
2640224,8ee677247cf52a80759c3747a52de723,3,5.2,6.0,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ISAAC FRANCO FERNANDES,2017.2,False
2640225,8ee677247cf52a80759c3747a52de723,3,5.2,6.0,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2017.2,False
2640226,f9050ce6ad26787023581e2cc346e703,1,5.6,5.4,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ISAAC FRANCO FERNANDES,2017.2,False
2640227,f9050ce6ad26787023581e2cc346e703,1,5.6,5.4,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2017.2,False
2640228,f9050ce6ad26787023581e2cc346e703,2,5.3,5.4,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ISAAC FRANCO FERNANDES,2017.2,False
2640229,f9050ce6ad26787023581e2cc346e703,2,5.3,5.4,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2017.2,False
2640230,f9050ce6ad26787023581e2cc346e703,3,5.2,5.4,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ISAAC FRANCO FERNANDES,2017.2,False
2640231,f9050ce6ad26787023581e2cc346e703,3,5.2,5.4,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2017.2,False
2640238,1fb7466b149a504ccb86c8b814f09f12,1,8.0,7.3,True,False,False,0,APROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ISAAC FRANCO FERNANDES,2017.2,False
2640239,1fb7466b149a504ccb86c8b814f09f12,1,8.0,7.3,True,False,False,0,APROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2017.2,False
2640240,1fb7466b149a504ccb86c8b814f09f12,2,6.8,7.3,True,False,False,0,APROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ISAAC FRANCO FERNANDES,2017.2,False
2640241,1fb7466b149a504ccb86c8b814f09f12,2,6.8,7.3,True,False,False,0,APROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2017.2,False
2640242,1fb7466b149a504ccb86c8b814f09f12,3,7.2,7.3,True,False,False,0,APROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ISAAC FRANCO FERNANDES,2017.2,False
2640243,1fb7466b149a504ccb86c8b814f09f12,3,7.2,7.3,True,False,False,0,APROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2017.2,False
2640244,bf15393e38aef68a01dfb9fc5cd9b1e2,1,9.3,8.1,True,False,False,0,APROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ISAAC FRANCO FERNANDES,2017.2,False
2640245,bf15393e38aef68a01dfb9fc5cd9b1e2,1,9.3,8.1,True,False,False,0,APROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2017.2,False
2640246,bf15393e38aef68a01dfb9fc5cd9b1e2,2,6.7,8.1,True,False,False,0,APROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ISAAC FRANCO FERNANDES,2017.2,False
2640247,bf15393e38aef68a01dfb9fc5cd9b1e2,2,6.7,8.1,True,False,False,0,APROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2017.2,False
2640248,bf15393e38aef68a01dfb9fc5cd9b1e2,3,8.2,8.1,True,False,False,0,APROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ISAAC FRANCO FERNANDES,2017.2,False
2640249,bf15393e38aef68a01dfb9fc5cd9b1e2,3,8.2,8.1,True,False,False,0,APROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2017.2,False
2640256,8e5bb6a75a0b9227bb461605720baf80,2,0.7,1.4,False,False,False,0,REPROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ISAAC FRANCO FERNANDES,2017.2,False
2640257,8e5bb6a75a0b9227bb461605720baf80,2,0.7,1.4,False,False,False,0,REPROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2017.2,False
2640258,8e5bb6a75a0b9227bb461605720baf80,3,1.0,1.4,False,False,False,0,REPROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ISAAC FRANCO FERNANDES,2017.2,False
2640259,8e5bb6a75a0b9227bb461605720baf80,3,1.0,1.4,False,False,False,0,REPROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2017.2,False
2640260,8e5bb6a75a0b9227bb461605720baf80,1,2.5,1.4,False,False,False,0,REPROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ISAAC FRANCO FERNANDES,2017.2,False
2640261,8e5bb6a75a0b9227bb461605720baf80,1,2.5,1.4,False,False,False,0,REPROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2017.2,False
2640262,1dfa15d5ae037a6218ca8192194f3900,2,5.6,7.7,True,False,False,0,APROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ISAAC FRANCO FERNANDES,2017.2,False
2640263,1dfa15d5ae037a6218ca8192194f3900,2,5.6,7.7,True,False,False,0,APROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2017.2,False
2640264,1dfa15d5ae037a6218ca8192194f3900,3,7.6,7.7,True,False,False,0,APROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ISAAC FRANCO FERNANDES,2017.2,False
2640265,1dfa15d5ae037a6218ca8192194f3900,3,7.6,7.7,True,False,False,0,APROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2017.2,False
2640266,1dfa15d5ae037a6218ca8192194f3900,1,10.0,7.7,True,False,False,0,APROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ISAAC FRANCO FERNANDES,2017.2,False
2640267,1dfa15d5ae037a6218ca8192194f3900,1,10.0,7.7,True,False,False,0,APROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2017.2,False
2640268,80e60e64dbe6491ee97e8b9cbf31b579,2,0.0,0.0,False,False,False,0,REPROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ISAAC FRANCO FERNANDES,2017.2,False
2640269,80e60e64dbe6491ee97e8b9cbf31b579,2,0.0,0.0,False,False,False,0,REPROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2017.2,False
2640270,80e60e64dbe6491ee97e8b9cbf31b579,3,0.0,0.0,False,False,False,0,REPROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ISAAC FRANCO FERNANDES,2017.2,False
2640271,80e60e64dbe6491ee97e8b9cbf31b579,3,0.0,0.0,False,False,False,0,REPROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2017.2,False
2640272,80e60e64dbe6491ee97e8b9cbf31b579,1,0.0,0.0,False,False,False,0,REPROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ISAAC FRANCO FERNANDES,2017.2,False
2640273,80e60e64dbe6491ee97e8b9cbf31b579,1,0.0,0.0,False,False,False,0,REPROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2017.2,False
2640280,9a57b0ef65e5a5a2b4e7c64007920bc4,1,7.7,2.6,False,False,False,0,REPROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ISAAC FRANCO FERNANDES,2017.2,False
2640281,9a57b0ef65e5a5a2b4e7c64007920bc4,1,7.7,2.6,False,False,False,0,REPROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2017.2,False
2640282,9a57b0ef65e5a5a2b4e7c64007920bc4,2,0.0,2.6,False,False,False,0,REPROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ISAAC FRANCO FERNANDES,2017.2,False
2640283,9a57b0ef65e5a5a2b4e7c64007920bc4,2,0.0,2.6,False,False,False,0,REPROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2017.2,False
2640284,9a57b0ef65e5a5a2b4e7c64007920bc4,3,0.0,2.6,False,False,False,0,REPROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ISAAC FRANCO FERNANDES,2017.2,False
2640285,9a57b0ef65e5a5a2b4e7c64007920bc4,3,0.0,2.6,False,False,False,0,REPROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2017.2,False
2640286,6668e4dade870d3e78f27541f40168f0,3,5.0,5.7,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ISAAC FRANCO FERNANDES,2017.2,False
2640287,6668e4dade870d3e78f27541f40168f0,3,5.0,5.7,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2017.2,False
2640288,6668e4dade870d3e78f27541f40168f0,1,7.8,5.7,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ISAAC FRANCO FERNANDES,2017.2,False
2640289,6668e4dade870d3e78f27541f40168f0,1,7.8,5.7,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2017.2,False
2640290,6668e4dade870d3e78f27541f40168f0,2,4.2,5.7,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ISAAC FRANCO FERNANDES,2017.2,False
2640291,6668e4dade870d3e78f27541f40168f0,2,4.2,5.7,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2017.2,False
2640292,a5c449d6a83bbbfc27ce888b8c4201e3,1,6.7,5.2,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ISAAC FRANCO FERNANDES,2017.2,False
2640293,a5c449d6a83bbbfc27ce888b8c4201e3,1,6.7,5.2,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2017.2,False
2640294,a5c449d6a83bbbfc27ce888b8c4201e3,2,2.4,5.2,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ISAAC FRANCO FERNANDES,2017.2,False
2640295,a5c449d6a83bbbfc27ce888b8c4201e3,2,2.4,5.2,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2017.2,False
2640296,a5c449d6a83bbbfc27ce888b8c4201e3,3,1.0,5.2,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ISAAC FRANCO FERNANDES,2017.2,False
2640297,a5c449d6a83bbbfc27ce888b8c4201e3,3,1.0,5.2,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2017.2,False
2640298,833bb71aa8f85fc8fa6eab899441844d,1,0.0,1.1,False,False,False,0,REPROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ISAAC FRANCO FERNANDES,2017.2,False
2640299,833bb71aa8f85fc8fa6eab899441844d,1,0.0,1.1,False,False,False,0,REPROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2017.2,False
2640300,833bb71aa8f85fc8fa6eab899441844d,2,0.0,1.1,False,False,False,0,REPROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ISAAC FRANCO FERNANDES,2017.2,False
2640301,833bb71aa8f85fc8fa6eab899441844d,2,0.0,1.1,False,False,False,0,REPROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2017.2,False
2640302,833bb71aa8f85fc8fa6eab899441844d,3,3.2,1.1,False,False,False,0,REPROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ISAAC FRANCO FERNANDES,2017.2,False
2640303,833bb71aa8f85fc8fa6eab899441844d,3,3.2,1.1,False,False,False,0,REPROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2017.2,False
2640304,8e0a9c44006f9688ba76a1d30c612ad3,1,6.6,2.2,False,False,False,0,REPROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ISAAC FRANCO FERNANDES,2017.2,False
2640305,8e0a9c44006f9688ba76a1d30c612ad3,1,6.6,2.2,False,False,False,0,REPROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2017.2,False
2640306,8e0a9c44006f9688ba76a1d30c612ad3,2,0.0,2.2,False,False,False,0,REPROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ISAAC FRANCO FERNANDES,2017.2,False
2640307,8e0a9c44006f9688ba76a1d30c612ad3,2,0.0,2.2,False,False,False,0,REPROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2017.2,False
2640308,8e0a9c44006f9688ba76a1d30c612ad3,3,0.0,2.2,False,False,False,0,REPROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ISAAC FRANCO FERNANDES,2017.2,False
2640309,8e0a9c44006f9688ba76a1d30c612ad3,3,0.0,2.2,False,False,False,0,REPROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2017.2,False
2640310,79cc9c52d524229d6ff47a51b4eb8464,3,0.0,2.9,False,False,False,0,REPROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ISAAC FRANCO FERNANDES,2017.2,False
2640311,79cc9c52d524229d6ff47a51b4eb8464,3,0.0,2.9,False,False,False,0,REPROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2017.2,False
2640312,79cc9c52d524229d6ff47a51b4eb8464,1,4.7,2.9,False,False,False,0,REPROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ISAAC FRANCO FERNANDES,2017.2,False
2640313,79cc9c52d524229d6ff47a51b4eb8464,1,4.7,2.9,False,False,False,0,REPROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2017.2,False
2640314,79cc9c52d524229d6ff47a51b4eb8464,2,4.1,2.9,False,False,False,0,REPROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ISAAC FRANCO FERNANDES,2017.2,False
2640315,79cc9c52d524229d6ff47a51b4eb8464,2,4.1,2.9,False,False,False,0,REPROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2017.2,False
2640322,96ea2b24aba5883a72451d765ac9ea86,1,9.7,8.6,True,False,False,0,APROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ISAAC FRANCO FERNANDES,2017.2,False
2640323,96ea2b24aba5883a72451d765ac9ea86,1,9.7,8.6,True,False,False,0,APROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2017.2,False
2640324,96ea2b24aba5883a72451d765ac9ea86,2,6.8,8.6,True,False,False,0,APROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ISAAC FRANCO FERNANDES,2017.2,False
2640325,96ea2b24aba5883a72451d765ac9ea86,2,6.8,8.6,True,False,False,0,APROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,JULIO CESAR PAULINO DE MELO,2017.2,False
2640326,96ea2b24aba5883a72451d765ac9ea86,3,9.2,8.6,True,False,False,0,APROVADO,GRADUAÇÃO,2239,49184,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ISAAC FRANCO FERNANDES,2017.2,False
