,discente,unidade,nota,media_final,aprovado,reposicao,reprovadoporfalta,numero_total_faltas,descricao,nivel_ensino,id_turma,codigo,disciplina,docente,semestre,reprovadomatematicamente
1559203,cdfaec4a59e725c570f2dcab135faf53,1,7.8,7.3,True,False,False,24,APROVADO,GRADUAÇÃO,40049,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
1559204,cdfaec4a59e725c570f2dcab135faf53,2,6.2,7.3,True,False,False,24,APROVADO,GRADUAÇÃO,40049,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
1559205,cdfaec4a59e725c570f2dcab135faf53,3,7.9,7.3,True,False,False,24,APROVADO,GRADUAÇÃO,40049,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
1559206,2b0c5b84f4dc9c8721e6c7ff50a1cd1c,1,4.4,3.2,False,False,False,22,REPROVADO,GRADUAÇÃO,40049,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
1559207,2b0c5b84f4dc9c8721e6c7ff50a1cd1c,2,1.8,3.2,False,False,False,22,REPROVADO,GRADUAÇÃO,40049,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
1559208,2b0c5b84f4dc9c8721e6c7ff50a1cd1c,3,3.4,3.2,False,False,False,22,REPROVADO,GRADUAÇÃO,40049,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
1559215,821938bb1a5f83c9853bfbb44041cb10,1,3.9,2.0,False,False,False,18,REPROVADO,GRADUAÇÃO,40049,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
1559216,821938bb1a5f83c9853bfbb44041cb10,2,2.0,2.0,False,False,False,18,REPROVADO,GRADUAÇÃO,40049,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
1559217,821938bb1a5f83c9853bfbb44041cb10,3,0.0,2.0,False,False,False,18,REPROVADO,GRADUAÇÃO,40049,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
1559218,fca159287f72312d3a43aab486a2db78,1,5.4,5.6,True,False,False,24,APROVADO POR NOTA,GRADUAÇÃO,40049,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
1559219,fca159287f72312d3a43aab486a2db78,2,3.0,5.6,True,False,False,24,APROVADO POR NOTA,GRADUAÇÃO,40049,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
1559220,fca159287f72312d3a43aab486a2db78,3,4.4,5.6,True,False,False,24,APROVADO POR NOTA,GRADUAÇÃO,40049,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
1559221,96d3a0632c827f9d6f93abf3b6a6dcf5,2,2.7,3.8,False,False,False,18,REPROVADO,GRADUAÇÃO,40049,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
1559222,96d3a0632c827f9d6f93abf3b6a6dcf5,1,5.5,3.8,False,False,False,18,REPROVADO,GRADUAÇÃO,40049,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
1559223,96d3a0632c827f9d6f93abf3b6a6dcf5,3,3.1,3.8,False,False,False,18,REPROVADO,GRADUAÇÃO,40049,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
1559224,375f1ba9bc3ca6a749bf4867e45ed901,1,6.4,7.3,True,False,False,4,APROVADO,GRADUAÇÃO,40049,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
1559225,375f1ba9bc3ca6a749bf4867e45ed901,2,8.3,7.3,True,False,False,4,APROVADO,GRADUAÇÃO,40049,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
1559226,375f1ba9bc3ca6a749bf4867e45ed901,3,7.3,7.3,True,False,False,4,APROVADO,GRADUAÇÃO,40049,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
1559227,23dad4c71f0355fb4e795eaf6db2e515,1,7.0,6.8,True,False,False,10,APROVADO POR NOTA,GRADUAÇÃO,40049,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
1559228,23dad4c71f0355fb4e795eaf6db2e515,2,5.3,6.8,True,False,False,10,APROVADO POR NOTA,GRADUAÇÃO,40049,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
1559229,23dad4c71f0355fb4e795eaf6db2e515,3,8.0,6.8,True,False,False,10,APROVADO POR NOTA,GRADUAÇÃO,40049,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
1559230,2a1ca09a76f7feb797159dacff956a4b,1,7.7,6.3,True,False,False,22,APROVADO POR NOTA,GRADUAÇÃO,40049,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
1559231,2a1ca09a76f7feb797159dacff956a4b,2,5.2,6.3,True,False,False,22,APROVADO POR NOTA,GRADUAÇÃO,40049,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
1559232,2a1ca09a76f7feb797159dacff956a4b,3,6.1,6.3,True,False,False,22,APROVADO POR NOTA,GRADUAÇÃO,40049,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
1583086,7cfdd26b5b0015babd1743b87d9e1f80,1,7.5,7.3,True,False,False,30,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583087,7cfdd26b5b0015babd1743b87d9e1f80,2,10.0,7.3,True,False,False,30,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583088,7cfdd26b5b0015babd1743b87d9e1f80,3,1.0,7.3,True,False,False,30,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583089,f7dbd29e4e4e118cea61a6de8a673a3d,1,2.0,1.5,False,False,False,27,REPROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583090,f7dbd29e4e4e118cea61a6de8a673a3d,2,1.0,1.5,False,False,False,27,REPROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583091,f7dbd29e4e4e118cea61a6de8a673a3d,3,1.5,1.5,False,False,False,27,REPROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583092,dfcf8074d1772f2fad699bd8750effd8,1,9.2,9.4,True,False,False,6,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583093,dfcf8074d1772f2fad699bd8750effd8,2,9.0,9.4,True,False,False,6,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583094,dfcf8074d1772f2fad699bd8750effd8,3,10.0,9.4,True,False,False,6,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583095,f9a1d23cad4b95e18c38365b32c5393c,1,10.0,10.0,True,False,False,4,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583096,f9a1d23cad4b95e18c38365b32c5393c,2,10.0,10.0,True,False,False,4,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583097,f9a1d23cad4b95e18c38365b32c5393c,3,10.0,10.0,True,False,False,4,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583098,323bd75cf90686af68d47cfe13b401a4,1,10.0,10.0,True,False,False,22,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583099,323bd75cf90686af68d47cfe13b401a4,2,10.0,10.0,True,False,False,22,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583100,323bd75cf90686af68d47cfe13b401a4,3,10.0,10.0,True,False,False,22,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583101,7c4e8e6867bc545d4a7e8a9a460153c5,1,8.6,8.9,True,False,False,14,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583102,7c4e8e6867bc545d4a7e8a9a460153c5,2,9.0,8.9,True,False,False,14,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583103,7c4e8e6867bc545d4a7e8a9a460153c5,3,9.0,8.9,True,False,False,14,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583104,5d8ffa3a6c16f74c8f1ed32ff5be5bc5,1,7.5,8.8,True,False,False,12,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583105,5d8ffa3a6c16f74c8f1ed32ff5be5bc5,2,10.0,8.8,True,False,False,12,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583106,5d8ffa3a6c16f74c8f1ed32ff5be5bc5,3,9.0,8.8,True,False,False,12,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583107,0718fc8d18699e8eb0800ba792353f5e,1,8.0,9.2,True,False,False,8,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583108,0718fc8d18699e8eb0800ba792353f5e,2,9.5,9.2,True,False,False,8,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583109,0718fc8d18699e8eb0800ba792353f5e,3,10.0,9.2,True,False,False,8,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583110,610e3650ff0caa0df4069f84c282ffa4,1,8.2,6.4,True,False,False,22,APROVADO POR NOTA,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583111,610e3650ff0caa0df4069f84c282ffa4,2,6.5,6.4,True,False,False,22,APROVADO POR NOTA,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583112,610e3650ff0caa0df4069f84c282ffa4,3,4.5,6.4,True,False,False,22,APROVADO POR NOTA,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583113,f416d511a696550405f9e0c91de4fed0,1,7.5,6.5,True,False,False,28,APROVADO POR NOTA,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583114,f416d511a696550405f9e0c91de4fed0,2,7.5,6.5,True,False,False,28,APROVADO POR NOTA,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583115,f416d511a696550405f9e0c91de4fed0,3,4.5,6.5,True,False,False,28,APROVADO POR NOTA,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583116,e94ba94870420a4e991f57a5b59e286c,1,10.0,10.0,True,False,False,12,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583117,e94ba94870420a4e991f57a5b59e286c,2,10.0,10.0,True,False,False,12,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583118,e94ba94870420a4e991f57a5b59e286c,3,10.0,10.0,True,False,False,12,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583119,1fe8fa582a3d4c0a64761ffdf677ca0e,1,6.7,4.6,False,False,False,24,REPROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583120,1fe8fa582a3d4c0a64761ffdf677ca0e,2,5.0,4.6,False,False,False,24,REPROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583121,1fe8fa582a3d4c0a64761ffdf677ca0e,3,0.0,4.6,False,False,False,24,REPROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583122,66dffbe21060e1c3bb47a05ebb29b572,1,7.5,8.2,True,False,False,30,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583123,66dffbe21060e1c3bb47a05ebb29b572,2,7.0,8.2,True,False,False,30,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583124,66dffbe21060e1c3bb47a05ebb29b572,3,10.0,8.2,True,False,False,30,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583125,e33e66975d5d2428aae62d806c09cd72,1,10.0,10.0,True,False,False,8,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583126,e33e66975d5d2428aae62d806c09cd72,2,10.0,10.0,True,False,False,8,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583127,e33e66975d5d2428aae62d806c09cd72,3,10.0,10.0,True,False,False,8,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583128,3fb93256267d693b63d19479e3f292e6,1,10.0,9.8,True,False,False,6,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583129,3fb93256267d693b63d19479e3f292e6,2,9.5,9.8,True,False,False,6,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583130,3fb93256267d693b63d19479e3f292e6,3,10.0,9.8,True,False,False,6,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583131,eeeae0a392c5f7ad48803fc19c31b5e0,1,7.0,7.8,True,False,False,26,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583132,eeeae0a392c5f7ad48803fc19c31b5e0,2,9.0,7.8,True,False,False,26,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583133,eeeae0a392c5f7ad48803fc19c31b5e0,3,7.5,7.8,True,False,False,26,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583134,b7afa1a2055b881dbd30e87eec5e46b8,1,10.0,10.0,True,False,False,30,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583135,b7afa1a2055b881dbd30e87eec5e46b8,2,10.0,10.0,True,False,False,30,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583136,b7afa1a2055b881dbd30e87eec5e46b8,3,10.0,10.0,True,False,False,30,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583137,62fc89be42d84cb5d56eb971a65c4464,1,10.0,10.0,True,False,False,28,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583138,62fc89be42d84cb5d56eb971a65c4464,2,10.0,10.0,True,False,False,28,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583139,62fc89be42d84cb5d56eb971a65c4464,3,10.0,10.0,True,False,False,28,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583140,e1668a44408c878520907284b42733e0,1,9.8,8.6,True,False,False,18,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583141,e1668a44408c878520907284b42733e0,2,8.0,8.6,True,False,False,18,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583142,e1668a44408c878520907284b42733e0,3,8.0,8.6,True,False,False,18,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583143,89d4e3225ba15f30e282d4268a9afcb0,1,7.9,4.8,False,False,False,18,REPROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583144,89d4e3225ba15f30e282d4268a9afcb0,2,6.5,4.8,False,False,False,18,REPROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583145,89d4e3225ba15f30e282d4268a9afcb0,3,0.0,4.8,False,False,False,18,REPROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583149,303eec2d1150f5fbe8a62ed4a9e84d1e,1,9.0,9.5,True,False,False,12,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583150,303eec2d1150f5fbe8a62ed4a9e84d1e,2,9.5,9.5,True,False,False,12,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583151,303eec2d1150f5fbe8a62ed4a9e84d1e,3,10.0,9.5,True,False,False,12,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583152,7c1591f2fbc1dda9f4aefa4b3d7f1439,1,10.0,10.0,True,False,False,20,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583153,7c1591f2fbc1dda9f4aefa4b3d7f1439,2,10.0,10.0,True,False,False,20,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583154,7c1591f2fbc1dda9f4aefa4b3d7f1439,3,10.0,10.0,True,False,False,20,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583155,55f016f547f55221cc89c55dad3de339,1,9.8,8.8,True,False,False,30,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583156,55f016f547f55221cc89c55dad3de339,2,6.5,8.8,True,False,False,30,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583157,55f016f547f55221cc89c55dad3de339,3,10.0,8.8,True,False,False,30,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583158,d9383db075c3edbd30e39effb7782b1a,1,10.0,9.5,True,False,False,20,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583159,d9383db075c3edbd30e39effb7782b1a,2,9.5,9.5,True,False,False,20,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583160,d9383db075c3edbd30e39effb7782b1a,3,9.0,9.5,True,False,False,20,APROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583161,a066538a9e96e31790bdbdf2e5ca7917,1,5.2,3.4,False,False,False,18,REPROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583162,a066538a9e96e31790bdbdf2e5ca7917,2,3.6,3.4,False,False,False,18,REPROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
1583163,a066538a9e96e31790bdbdf2e5ca7917,3,1.5,3.4,False,False,False,18,REPROVADO,GRADUAÇÃO,40047,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,GUSTAVO GIRAO BARRETO DA SILVA,2019.2,False
